Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
136,12.06681058,0,0.75,0.495063747,0.406982502,1,1,0,0.333333333,1,0,0,0.545454545,0.4,1,0.75,0.6,0.666666667,0.625,0.279411765,0.639344262,1,0,0.7,0.7,0.5,0.18,0.333333333,1,1,0.5,0.75,0.25,0.833333333,0,0.833333333,0,0.558219178,0.213420622,1,0.75,1,1,0.611774544,0,0,0.571871939,0,0,0.666666667,0,0.375,0.333333333,0.333333333,0.416666667,1,0.333333333,0.8,0.8,0.355140187,0.333333333,0.5,0.373765867,0.666666667,1,1,0.114352392,0,0,0,0,0,0,0.5,1,0,0.363636364,0,0.666666667,0.75,0,0,0
137,11.87059991,0,0.75,0.440312596,0.406133811,1,1,0.333333333,0.333333333,1,0.25,0,0.363636364,0.4,1,0.75,0.6,0.444444444,0.5,0.294117647,0.672131148,0,0,0.4,0.3,0.5,0.1225,0.333333333,1,0.5,0.5,0.75,0.25,0.333333333,0.123139617,0.833333333,0,0.222174658,0.198690671,1,0.5,1,1,0.488381479,0,0,0.456527108,0,0,0.666666667,0,0.375,0.333333333,0.333333333,0.25,1,0.333333333,0.4,0.8,0.373831776,0.666666667,0.25,0.22425952,0.666666667,1,1,0,0.202925046,0,0,0,0,0,1,1,0,0.545454545,0,0.666666667,0.75,1,0,0
138,12.04941884,0.411764706,0.75,0.50420347,0.419201703,1,1,0,0.333333333,1,0,0,0.409090909,0.4,1,0.5,0.6,0.666666667,0.5,0.132352941,0.295081967,0,0,1,1,0.5,0.04375,0.333333333,1,0.5,0.5,0.75,0.25,0.833333333,0,0.833333333,0,0.81635274,0.312111293,1,0.75,1,1,0.669466927,0,0,0.625801373,0,0,1,0,0.625,0.666666667,0.333333333,0.583333333,1,0,0.2,0.2,0.158878505,0.333333333,0.75,0.540197461,0.666666667,1,1,0,0,0,0,0,0,0,1,1,0,0.545454545,0,0.666666667,0.5,0,0,0
139,12.34583459,0.235294118,0.75,0.46117107,0.380115489,1,1,0.333333333,0.333333333,1,0,0,0.636363636,0.4,1,0.75,1,0.777777778,0.5,0.066176471,0.147540984,0,0,1,1,0.5,0.2,0.666666667,1,1,0.75,0.75,0.5,1,0.118355776,0.833333333,0,0.143835616,0.164320786,1,1,1,1,0.416506135,0.410653753,0,0.605931926,0,0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.416666667,1,0.666666667,0.6,0.8,0.08411215,1,0.75,0.465444288,0.666666667,1,1,0.261376896,0.193784278,0,0,0,0,0,0.75,1,0,1,0,0.666666667,0.75,0,0,0
140,12.35233515,0.235294118,0.75,0.418208121,0.484143737,1,1,0.333333333,0.333333333,1,0,0,0.636363636,0.4,1,0.75,1,0.555555556,0.5,0.088235294,0.213114754,0,0,1,1,0.25,0,0.333333333,1,1,0.75,0.75,0.25,1,0.14546421,0.833333333,0,0.045804795,0.15188216,1,1,1,1,0.386717539,0.404842615,0,0.588710592,0.333333333,0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.416666667,1,0,0.2,0.8,0.112149533,0.666666667,0.5,0.33145275,0.666666667,1,1,0.322053676,0.180987203,0,0,0,0,0,0.5,1,0,0.636363636,0,0.666666667,0.75,0,0,0
141,11.65268741,0,0.75,0.445638443,0.408855408,1,1,0,0.333333333,1,0.5,0,0.363636364,0.4,1,0.75,0.6,0.333333333,0.5,0.286764706,0.655737705,0,0,0.6,0.5,0.25,0,0.333333333,1,0.5,0.5,0.75,0.25,0.666666667,0.07654146,0.833333333,0,0.184931507,0.141407529,1,0.5,1,1,0.359675084,0,0,0.336215505,0,0,0.333333333,0,0.375,0.333333333,0.333333333,0.25,1,0.333333333,0,0,0.280373832,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.272727273,0,0.333333333,0.75,0,0,1
142,12.46843691,0,0.75,0.485692615,0.429112461,1,1,0,0.333333333,1,0,0,0.636363636,0.4,1,0.75,0.6,0.666666667,0.5,0.007352941,0.032786885,0,0,1,1,0.25,0,0.666666667,1,1,0.75,0.75,0.75,1,0.230333097,0.833333333,0,0.185787671,0.283797054,1,1,1,1,0.623296824,0,0,0.582642686,0.333333333,0,0.666666667,0,0.375,0.333333333,0.666666667,0.416666667,1,0,0.2,0.8,0.009345794,1,0.5,0.465444288,0.666666667,1,1,0.186697783,0.043875686,0,0,0,0,0,1,1,0,0,0,0.666666667,0.75,0,0,0
143,12.01974307,0.176470588,0.75,0.450888743,0.367958551,1,1,0,0.333333333,1,0.25,0,0.363636364,0,1,0.75,0.2,0.444444444,0.375,0.426470588,0.967213115,0,0,0.8,0.1,0.25,0,0.333333333,0,0.5,0.5,0.75,0.25,0.166666667,0.089829908,0.833333333,0,0.172517123,0.14893617,1,0.25,1,1,0.379305115,0.230024213,0,0.503144124,0,0,0.666666667,0,0.5,0.333333333,0.333333333,0.333333333,1,0,0.2,0.4,0.093457944,0.333333333,0.5,0.507757405,0.666666667,1,1,0,0,0,0,0,0,0,0.5,1,0,0.454545455,0,0.666666667,0.75,0,0,0
144,12.22587527,0,0.75,0.485692615,0.40575543,1,1,0.333333333,0.333333333,1,0,0,0.636363636,0.4,1,0.75,0.6,0.666666667,0.5,0.073529412,0.180327869,0,0,1,1,0.5,0.114375,0.666666667,1,1,0.75,0.75,1,1,0.120304748,0.833333333,0,0.347174658,0.24386252,1,1,1,1,0.568689147,0,0,0.531596759,0.333333333,0,0.666666667,0,0.375,0.333333333,0.666666667,0.333333333,1,0,0.2,0.8,0.093457944,0.666666667,0.5,0.406911142,0.666666667,1,1,0.168028005,0.053016453,0,0,0,0,0,1,1,0,0.454545455,0,0.666666667,0.75,0,0,0
145,11.73606902,0.411764706,0.25,0.445638443,0.38084811,1,1,0,0.333333333,1,0,0,0.272727273,0.6,1,0.5,0.6,0.444444444,0.5,0.316176471,0.721311475,0,0,0.6,0.5,0.5,0.21,0.333333333,1,0.5,0.5,0.75,0.25,0.166666667,0.236002835,0.833333333,0,0.169520548,0.282815057,1,0.5,1,1,0.621985096,0,0,0.581416513,0.333333333,0,0.666666667,0,0.75,0.666666667,0.333333333,0.666666667,1,0,0.2,0.4,0.401869159,0.333333333,0.5,0.355430183,0.666666667,1,1,0,0,0,0,0,0,0,1,1,0,0.909090909,0,0.333333333,0,0,0,0
146,11.77528973,0.823529412,0.25,0.049425304,0.129699443,1,1,0,0.333333333,1,0,0,0.227272727,0.4,1,0.25,1,0.555555556,0.5,0.014705882,0.016393443,0,0,1,1,1,0.03125,0.666666667,1,1,0.75,0.75,0.25,0.833333333,0,0.833333333,0,0.415239726,0.158756137,1,1,1,1,0.403468641,0.357869249,0,0.577505356,0,0,0.666666667,0,0.375,0.333333333,0.666666667,0.416666667,0,0,0.2,0.4,0.018691589,0.333333333,0.5,0.267983075,0.666666667,1,1,0,0.073126143,0,0,0,0,0,1,1,0,0.272727273,0,0.666666667,0.75,0,0,0
147,11.56171563,0.058823529,0.25,0.328426367,0.303204681,1,1,0,0.333333333,1,0.25,0,0.136363636,0.4,1,0.75,0.6,0.444444444,0.75,0.573529412,0.278688525,0,0,0.2,0.1,0.25,0,0.333333333,1,0.25,0.5,0.75,0.25,0.333333333,0.037030475,0.833333333,0,0.216609589,0.117021277,1,0.5,1,0.666666667,0.364462689,0,0,0.340690842,0.333333333,0,0.333333333,0,0.25,0.333333333,0.333333333,0.25,1,0,0.2,0.4,0.728971963,0.333333333,0.25,0.126939351,0.333333333,1,1,0.056009335,0,0,0,0,0,0,1,1,0,0.909090909,0,0.666666667,0.75,0,0,0
148,12.31268238,0.235294118,0.75,0.440312596,0.389370334,1,1,0.333333333,0.333333333,1,1,0,0.590909091,0.4,1,0.75,1,0.666666667,0.5,0.066176471,0.163934426,0,0,1,1,0.5,0.1125,0.666666667,1,1,0.75,0.75,0.25,0.833333333,0,0.833333333,0,0.378424658,0.144680851,1,1,1,1,0.368335264,0.557384988,0,0.639265703,0,0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.5,1,0.333333333,0.8,1,0.08411215,1,0.5,0.30606488,0.666666667,1,1,0.168028005,0.087751371,0,0,0,0,0,1,1,0,0.363636364,0,0.666666667,0.75,1,0,0
149,11.85651517,0,0.75,0.406640306,0.343002,1,1,0,0.333333333,1,0,0,0.454545455,0.4,1,0.75,0.6,0.666666667,0.5,0.029411765,0.06557377,0,0,1,1,0.5,0.075,0.333333333,1,1,0.75,0.75,0.25,1,0.120481928,0.833333333,0,0.171232877,0.176759411,1,1,1,1,0.444120046,0,0,0.415152599,0.333333333,0,0.333333333,0,0.375,0.333333333,0.666666667,0.333333333,1,0,0.2,0,0.261682243,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.272727273,0,0.666666667,0.75,0,0,1
150,11.65268741,0.176470588,0.25,0.440312596,0.307005135,1,1,0,0.333333333,1,0,0,0.136363636,0.4,1,0.75,0.2,0.444444444,0.375,0.514705882,0.93442623,0,0,0.4,0.3,0.25,0,0.333333333,1,0.25,0.75,0.75,0.25,0.833333333,0,0.833333333,0,0.383561644,0.146644845,1,0.75,1,0.666666667,0.373437813,0.216949153,0,0.492513964,0,0,0.333333333,0,0.375,0.333333333,0.333333333,0.416666667,1,0,0.2,0.4,0.654205607,0.333333333,0.25,0.169252468,0.333333333,1,1,0.233372229,0.208409506,0,0,0,0,0,1,1,0,0.272727273,0,0.666666667,0.75,1,0,0
151,11.71177632,0,0.75,0.645142585,0.406152711,1,1,0,0.333333333,1,0.25,0,0.636363636,0.4,1,0.75,0.6,0.444444444,0.625,0.235294118,0.540983607,0,0,0.6,0.5,0.25,0,0.333333333,1,0.5,0.5,0.75,0.75,0.333333333,0.126860383,0.833333333,0,0.108304795,0.158592471,1,0.5,1,1,0.403078303,0,0,0.376787777,0,0,0.333333333,0.5,0.375,0.333333333,0.333333333,0.25,1,0,0.2,0.8,0.299065421,0.333333333,0.5,0.310296192,0.666666667,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0.666666667,0.75,0,0,0
152,12.82772919,0,0.75,0.602701261,0.46362998,1,1,0,0.333333333,1,0,0,0.954545455,0.4,1,0.75,0.6,0.777777778,0.5,0.007352941,0.016393443,1,0,1,1,1,0.2725,0.666666667,1,1,1,0.75,1,1,0.248051028,0.833333333,0,0.132705479,0.279869067,1,1,1,1,0.618022406,0,0,0.577712288,0.333333333,0,0.666666667,0,0.25,0.333333333,0.666666667,0.333333333,1,0.333333333,0.8,0.8,0.009345794,0.666666667,0.75,0.610719323,0.666666667,1,1,0,0.186471664,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
153,12.15477935,0.235294118,0.75,0.440312596,0.476075386,1,1,0.333333333,0.333333333,1,1,0,0.545454545,0.4,1,0.75,1,0.555555556,0.5,0.257352941,0.590163934,0,0,0.6,0.5,0.5,0.1575,0.333333333,1,0.5,0.5,0.75,0.25,0.166666667,0.073706591,0.833333333,0,0.175085616,0.13502455,1,0.75,1,1,0.450030471,0.433898305,0,0.631888319,0,0,0.666666667,0.5,0.5,0.333333333,0.333333333,0.5,1,0.333333333,0.8,0.8,0.327102804,0.666666667,0.5,0.349083216,0.666666667,1,1,0,0.120658135,0,0,0,0,0,0,1,0,0.454545455,0,0.666666667,0.75,1,0,0
154,12.36734079,0,0.75,0.440312596,0.458041967,1,1,0,0.333333333,1,0,0,0.772727273,0.4,1,0.75,0.6,0.555555556,0.75,0.352941176,0.557377049,0.5,0,0.8,0.7,0.25,0,0.333333333,1,0.5,0.75,0.75,1,0.333333333,0.076009922,1,0.732700136,0.039811644,0.262193126,1,0.75,1,1,0.500045393,0,0,0.467430251,0.333333333,0,0.333333333,0,0.125,0.333333333,0.333333333,0.166666667,1,0.333333333,0.8,0.8,0.448598131,0.666666667,0.5,0.3977433,0.666666667,1,1,0.477246208,0,0,0,0,0,0,1,1,0,0.181818182,0,0.666666667,0.75,1,0,0
155,11.73606902,0.058823529,0.25,0.513122936,0.423918008,1,1,0,0.333333333,1,0.25,0,0.181818182,0.4,1,0.75,0.6,0.555555556,0.5,0.610294118,0.93442623,0,0,0.2,0.1,0.25,0,0.333333333,1,0.25,0.5,0.75,0.25,0.833333333,0,0.833333333,0,0.51369863,0.196399345,1,0.5,1,0.666666667,0.483991979,0,0,0.452423911,0,0,0.333333333,0,0.5,0.333333333,0.333333333,0.416666667,1,0,0.2,0.4,0.775700935,0.333333333,0.25,0.220028209,0.333333333,0.333333333,1,0,0,0.413043478,0,0,0,0,1,1,0,0.181818182,0,0.666666667,0.5,0,0,0
156,11.27720313,0.176470588,0.75,0.388581117,0.391316766,1,1,0,0.333333333,1,0.25,0,0.227272727,0,1,0.75,0.2,0.555555556,0.5,0.617647059,0.967213115,0,0,0.2,0.1,0.25,0,0.333333333,1,0.25,0.5,0.75,0.25,0.833333333,0,0.833333333,0,0.244863014,0.093617021,0,0.25,0,0.333333333,0.203596387,0.253753027,0,0.420354902,0,0,0.333333333,0,0.25,0.333333333,0.333333333,0.25,1,0,0.2,0,0.261682243,0,0,0,0,0,0,0,0.014625229,0.231884058,0,0,0,0,1,1,0,0.272727273,0,0.666666667,0.75,0,0,1
157,11.60367983,0,0.75,0.388581117,0.335012433,1,1,0,0.333333333,1,0,0,0.363636364,0.4,1,0.75,0.6,0.444444444,0.75,0.411764706,0.93442623,1,0,0.2,0.1,0.25,0,0.333333333,1,0.5,0,0.25,0,0,0,0,0,0,0,1,0.5,1,0.333333333,0.429837847,0,0,0.401801947,0,0,0.333333333,0,0.25,0.333333333,0.333333333,0.25,1,0,0.2,0.4,0.523364486,0.333333333,0.5,0.440761636,0.666666667,1,1,0,0,0,0,0,0,0,1,1,0,0.454545455,0,0.666666667,0.75,0,0,0
158,12.50432367,0.235294118,0.75,0.546795227,0.435038723,1,1,0,0.333333333,1,0.25,0,0.863636364,0.4,1,0.75,1,0.777777778,0.5,0.007352941,0.016393443,0,0,1,1,0.5,0.0525,0.666666667,1,1,1,0.75,0.25,0.833333333,0,0.833333333,0,0.331335616,0.126677578,1,1,1,1,0.318047076,0.578208232,0,0.627422844,0,0,0.666666667,0.5,0.5,0.333333333,1,0.5,1,0.333333333,0.8,1,0.009345794,1,0.75,0.47954866,0.666666667,1,1,0,0.137111517,0,0,0,0,0,1,1,0,0.363636364,0,1,1,0,0,0
159,12.44862659,0.235294118,1,0.577658092,0.443791861,1,1,0,0.333333333,1,0.25,0,0.818181818,0.4,1,0.75,1,0.666666667,0.5,0.044117647,0.098360656,0,0,1,1,0.25,0,0.666666667,1,1,0.75,0.75,0.25,1,0.039333806,0.833333333,0,0.329195205,0.162193126,1,1,1,1,0.411574102,0.462953995,0,0.623627785,0,0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.5,1,0.333333333,0.8,0.8,0.056074766,0.666666667,0.5,0.478138223,0.666666667,1,1,0,0.248628885,0,0,0,0,0,0,1,0,0.363636364,0,0.666666667,0.75,0,0,0
160,12.67607627,0.235294118,0.75,0.68598681,0.528783702,1,1,0.333333333,1,1,0.25,0,0.590909091,0.4,1,0.75,1,0.666666667,0.5,0.007352941,0.016393443,0,0,1,1,0.5,0.285,0.666666667,1,1,0.75,0.75,0.5,1,0.01009922,0.833333333,0,0.571489726,0.227823241,1,1,1,1,0.54015906,0.518159806,0,0.706647422,0.333333333,0,0.666666667,0.5,0.5,0.333333333,0.666666667,0.583333333,1,0.333333333,0.8,0.8,0,0.666666667,0.5,0.406205924,0.666666667,1,1,0.278879813,0.241316271,0,0.330708661,0,0,0,1,1,0,0.181818182,0,1,1,0,0,0
161,11.99843328,0,0.75,0.440312596,0.42008371,1,1,0.333333333,0.333333333,1,1,0,0.5,0.4,1,0.75,0.6,0.555555556,0.625,0.176470588,0.409836066,0,0,0.7,0.7,0.25,0,0.333333333,1,1,0.75,0.75,0.25,0.333333333,0.116938342,0.833333333,0,0.244863014,0.201636661,1,0.5,1,1,0.493951327,0,0,0.461733666,0,0,0.666666667,0,0.375,0.333333333,0.333333333,0.333333333,1,0,0.2,0.8,0.224299065,0.333333333,0.5,0.363892807,0.666666667,1,1,0,0,0,0,0,0,0,1,1,0,0.454545455,0,0.666666667,0.75,1,0,0
162,12.92999148,0.235294118,0.75,0.612936198,0.460748707,1,1,0.333333333,0.333333333,1,0,0,0.954545455,0.4,1,0.75,1,0.888888889,0.5,0.036764706,0.081967213,0,0,1,1,0.5,0.415,0.666666667,1,1,1,0.75,0.75,1,0.180014174,0.833333333,0,0.238013699,0.257283142,1,1,1,1,0.586179254,0.530750605,0,0.735073061,0.333333333,0,0.666666667,0.5,0.375,0.333333333,1,0.666666667,1,0.666666667,0.8,1,0.046728972,1,0.75,0.511988717,0.666666667,1,1,0.466744457,0,0,0,0,0,0,1,1,0,0.181818182,0,0.666666667,0.75,0,0,0
163,12.30138283,0,0.75,0.558672394,0.437935892,1,1,0,0.333333333,1,0.25,0,0.954545455,0.4,1,0.75,0.6,0.666666667,0.5,0.036764706,0.098360656,0,0,1,1,0.5,0.14125,0.666666667,1,1,0.75,0.75,0.5,0.333333333,0.212792346,0.833333333,0,0.145547945,0.252209493,1,1,1,1,0.578641945,0,0,0.540900392,0,0,0.666666667,0,0.375,0.333333333,0.666666667,0.416666667,1,0.333333333,0.8,0.8,0.046728972,0.666666667,0.5,0.375176305,0.666666667,1,1,0,0.12797075,0,0,0,0,0,1,1,0,0.363636364,0,1,1,0,0,0
164,11.54442413,0.147058824,0.75,0.35637473,0.282299342,1,1,0,0.333333333,1,0,0,0.181818182,0.4,1,0.75,0.4,0.333333333,0.625,0.375,0.852459016,0,0,0.4,0.3,0.25,0,0.333333333,1,0.5,0.5,0.75,0.25,0.833333333,0,0.833333333,0,0.377568493,0.144353519,1,1,1,1,0.36747811,0,0,0.343509584,0,0,0.333333333,0,0.125,0.333333333,0.333333333,0.166666667,1,0,0.2,0,0.252336449,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0.272727273,0,0.666666667,0.75,0,0,1
165,11.9316358,0.117647059,0.25,0.238502279,0.278708099,1,0.5,0,0.333333333,1,0.25,0,0.181818182,0.4,1,0.75,0.6,0.555555556,0.75,0.595588235,0.06557377,0,0,0.4,0.3,0.25,0,0.333333333,0.666666667,0.25,0.5,0.75,0.5,0.5,0.065556343,0.833333333,0,0.333476027,0.188052373,1,0.75,1,0.666666667,0.467556786,0.226150121,0,0.557711456,0,0,0.666666667,0,0.375,0.333333333,0.666666667,0.25,1,0,0.2,0.4,0.757009346,0.333333333,0.25,0.152327221,0.666666667,1,1,0,0,0.331521739,0,0,0,0,1,1,0,0.818181818,0,0.666666667,0.75,0,0,0
166,11.75587164,1,0.75,0.400717941,0.401370017,1,1,0,0.333333333,1,0,0,0.227272727,0.4,1,0,0.2,0.444444444,0.75,0.5,0.163934426,0,0,0.2,0.1,0.25,0,0.333333333,0.666666667,0.25,0.5,0.75,0.25,0.666666667,0.062189936,0.333333333,0.122795115,0.047945205,0.105400982,1,0.75,1,1,0.334315996,0.264891041,0,0.495397458,0.333333333,0,0.666666667,0,0.5,0.666666667,0.333333333,0.333333333,1,0,0.2,0,0.261682243,0,0,0,0,0,1,0.16336056,0,0,0,0,0,0,1,1,0,0.727272727,0,0.666666667,0.75,0,0,1
167,12.15477935,0,0.75,0.440312596,0.412694571,1,1,0.333333333,0.333333333,1,0,0,0.772727273,0.4,1,0.75,0.6,0.444444444,0.5,0.397058824,0.278688525,1,0,0.2,0.1,0.25,0,0.666666667,1,0.5,0.5,0.75,0.25,0.5,0.067150957,0.166666667,0.521031208,0.20119863,0.264648118,1,1,1,0.666666667,0.651263801,0,0,0.608785534,0.333333333,0,0.333333333,0,0.25,0.333333333,0.333333333,0.416666667,1,1,0.8,0.8,0.504672897,1,0.25,0.213681241,0.666666667,1,1,0.555425904,0,0,0,0.295833333,0,0,0,1,0,0.909090909,0,0,0.75,1,0,0
168,12.69349862,0.235294118,0.75,0.521832514,0.410007673,1,1,0,0.333333333,1,0,0,0.954545455,0.4,1,0.75,1,0.777777778,0.5,0,0.016393443,0,0,1,1,1,0.1875,0.666666667,1,1,1,0.75,0.25,1,0.228206945,0.833333333,0,0.125856164,0.258919804,1,1,1,1,0.595218319,0.266828087,0,0.660517342,0.333333333,0,0.333333333,0.5,0.375,0.333333333,1,0.5,1,0.333333333,0.8,0.8,0,1,0.75,0.556417489,0.666666667,1,1,0.207701284,0.219378428,0,0,0,0,0,1,1,0,0.909090909,0,1,1,0,0,0
169,12.11996995,0.235294118,0.75,0.400717941,0.361513451,1,1,0.333333333,0.333333333,1,0,0,0.590909091,0.4,1,0.75,1,0.666666667,0.5,0.022058824,0.06557377,0,0,1,1,0.25,0,0.666666667,1,1,0.75,0.75,0.25,0.833333333,0,0.833333333,0,0.359589041,0.137479542,1,1,1,1,0.349014284,0.426150121,0,0.579774978,0,0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.416666667,1,0.333333333,0.8,0.8,0.028037383,1,0.5,0.310296192,0.666666667,1,1,0.116686114,0.087751371,0,0,0,0,0,1,1,0,0.363636364,0,0.666666667,0.75,0,0,0
170,12.33710091,0,0.75,0.440312596,0.499311098,1,1,0.333333333,0.333333333,1,0.25,0,0.863636364,0.4,1,0.75,0.6,0.777777778,0.625,0.183823529,0.426229508,1,1,0.7,0.7,0.5,0.408125,0.666666667,1,0.5,0.75,0.75,0.25,0.833333333,0,0.833333333,0,0.721746575,0.27594108,1,0.5,1,1,0.617357905,0,0,0.577091129,0,0,0.666666667,0.5,0.25,0.333333333,0.333333333,0.333333333,1,0.333333333,0.6,0.8,0.23364486,0.666666667,0.5,0.360366714,0.666666667,1,1,0.669778296,0.117001828,0,0,0,0,0,1,1,0,0,0,0.666666667,0.75,1,0,0
171,11.76368418,0.176470588,0.25,0.440312596,0.440743294,1,1,0.333333333,0.333333333,1,0,0,0.181818182,0.2,1,0.75,0.2,0.444444444,0.625,0.485294118,0.950819672,0,0,0.4,0.3,0.25,0,0.333333333,1,0.5,0.5,0.75,0.25,0.166666667,0.06378455,0.833333333,0,0.154109589,0.117839607,1,0.5,1,1,0.355269524,0,0.923076923,0.502377047,0,0,0.333333333,0.5,0.25,0.333333333,0.333333333,0.416666667,1,0,0.2,0.4,0.14953271,0.333333333,0.5,0.465444288,0.666666667,1,1,0.276546091,0,0,0,0,0,0,1,1,0,0.363636364,0,0.666666667,0.75,1,0,0
172,12.27839331,0,0.75,0.70483437,0.62554317,1,1,0.333333333,0.333333333,1,0.25,0,0.363636364,0.4,1,0.75,0.6,0.555555556,0.5,0.367647059,0.836065574,1,0,0.8,0.7,1,0.07,0.333333333,1,0.5,0.5,1,1,0.333333333,0.113217576,0.833333333,0,0.188784247,0.176759411,1,0.25,1,1,0.605879118,0,0,0.566361038,0.333333333,0,0.333333333,0,0.375,0.333333333,0.333333333,0.416666667,1,0.666666667,0.8,0.8,0.46728972,1,0.5,0.37235543,0.666666667,1,0.5,0.24504084,0.113345521,0,0,0,0,0,1,1,0,0.363636364,0,0.666666667,0.75,0,0,0
173,12.38421883,0.823529412,0.75,0.273780385,0.275271169,1,1,0.333333333,0.333333333,1,0,0,0.909090909,0.4,1,1,1,0.666666667,0.75,0.139705882,0.327868852,0,0,0.6,0.5,0.25,0,0.666666667,0.666666667,1,0.75,1,0.25,1,0.087703756,0.333333333,0.145861601,0.151541096,0.174140753,1,0.75,1,1,0.438471682,0.340435835,0,0.589311697,0.333333333,0,0.666666667,0,0.25,0.333333333,0.666666667,0.25,1,0.333333333,0.6,0.8,0.177570093,0.666666667,0.5,0.355430183,1,1,1,0.514585764,0.063985375,0,0,0,0,0,1,1,0,0.454545455,0,0.666666667,0.75,0,0,0
174,12.00150548,0,0.75,0.495063747,0.403124476,1,1,0.333333333,0.333333333,1,0,0,0.363636364,0.4,1,0.75,0.6,0.555555556,0.5,0.345588235,0.786885246,0,0,0.3,0.4,0,0.306875,0.333333333,1,0.5,0.5,0.75,0.25,0.666666667,0.05102764,0.333333333,0.253731343,0.299657534,0.222913257,1,0.5,1,1,0.531913998,0,0,0.497220246,0.333333333,0,0.333333333,0.5,0.375,0.333333333,0.333333333,0.333333333,1,0.333333333,0.6,0.8,0.439252336,0.333333333,0.5,0.355430183,0.666666667,1,1,0,0.036563071,0,0,0,0,0,1,1,0,0.454545455,0,0,0.75,0,0,0
175,12.12269104,0,0.75,0.298194064,0.441659708,1,1,0.333333333,0.333333333,1,0,0,0.863636364,0.4,1,0.75,0.6,0.555555556,0.5,0.161764706,0.37704918,0,0,1,0.7,1,0.0825,0.333333333,1,0.5,0.75,0.5,0.25,0.666666667,0.247696669,0.5,0.141112619,0,0.262847791,1,0.5,1,1,0.604734777,0,0,0.565291336,0.333333333,0,0.666666667,0,0.375,0.333333333,0.333333333,0.416666667,0.25,0.333333333,0.6,0.8,0.205607477,1,0.5,0.434414669,0.666666667,1,1,0.22403734,0,0,0,0,0,0,1,1,0,0.909090909,0,0.666666667,0.75,0,0,0
176,12.40081672,0,0.75,0.513122936,0.444771733,1,1,0,0.333333333,1,0.25,0,0.227272727,0.4,1,0.75,0.6,0.555555556,0.75,0.419117647,0.114754098,0,0,0.3,0.4,0.25,0,0.333333333,1,0.5,0.5,1,0.75,0.666666667,0.084514529,0.833333333,0,0.310359589,0.196726678,1,0.5,1,1,0.706079494,0,0,0.660025909,0.333333333,0,0.666666667,0,0.5,0.333333333,0.666666667,0.416666667,1,0.333333333,0.8,0.8,0.53271028,0.333333333,0.5,0.406205924,0.666666667,1,1,0,0.053016453,0.070652174,0,0,0,0,0.5,1,0,0.454545455,0,0.666666667,0.75,0,0,0
177,12.25961341,0.235294118,0.75,0.566383922,0.399873091,1,1,0.333333333,0.333333333,1,0.25,0,0.772727273,0.4,1,0.75,1,0.555555556,0.5,0.139705882,0.31147541,0,0,0.7,0.7,0.5,0.1675,0.666666667,1,1,0.75,0.75,0.25,1,0.147236003,0.833333333,0,0.136986301,0.188379705,1,0.5,1,1,0.472465199,0.433898305,0,0.643585052,0,0.5,0.666666667,0.5,0.5,0.333333333,0.333333333,0.5,1,0.333333333,0.6,0.8,0.177570093,0.333333333,0.5,0.3674189,0.666666667,1,1,0,0.416819013,0,0,0.4,0,0,1,1,0,0.727272727,0,0.666666667,0.75,0,0,0
